hour,demand,solar_prod,wind_prod,battery_soc,effective_demand,solar_strategy,wind_strategy,grid_purchased
8274,114.55652860000001,0.2769333333333333,84.25036666666672,0.05,114.51236025,honest,deception,29.985060249999947
8275,96.164057125,0.0084666666666666,85.06516666666644,0.05004021666666666,96.164057125,honest,deception,11.098890458333557
8276,96.12047907499999,0.0,84.12903333333348,0.05,96.11283790833333,honest,deception,11.983804574999851
8277,95.94956615,2.175555333333333,81.27176666666689,0.06033388783333334,95.94956615,honest,deception,14.677799483333104
8278,95.67925455,0.0,69.0337,0.05,93.71581586166666,hide_information,honest,24.68211586166666
8279,97.706285125,0.0,57.30143333333337,0.05,97.706285125,hide_information,honest,40.40485179166662
8280,55.8028379,0.0,68.49880000000023,0.1103058199750011,55.8028379,hide_information,honest,0.0
8281,36.5125887,0.0,52.07170000000001,0.17833178120243848,25.054482904749797,hide_information,honest,0.0
8282,36.550458,0.0,49.35246666666666,0.22662897370186735,12.167419571536687,hide_information,honest,0.0
8283,36.5840387,0.0,51.67789999999999,0.28110348994093526,3.0245336966452,hide_information,honest,0.0
8284,38.253234575,0.0,56.32123333333321,0.31727067638830364,0.0,hide_information,honest,0.0
8285,57.3513506,0.0,39.81119999999999,0.2082970663014615,7.3513506000000035,hide_information,honest,0.0
8286,96.556191525,0.0,40.018900000000095,0.05000000000000002,66.47974892772231,hide_information,honest,26.460848927722218
8287,112.011361075,0.0,36.26243333333329,0.05,112.011361075,hide_information,honest,75.7489277416667
8288,104.08247064999999,0.0,22.86483333333334,0.05,104.08247064999999,hide_information,honest,81.21763731666665
8289,85.3661032,0.0,24.7135666666667,0.05,85.3661032,hide_information,honest,60.6525365333333
8290,104.08930615,2.8427003333333336,18.84646666666668,0.05,104.08930615,honest,honest,82.40013914999999
8291,106.01871009999999,1.6564333333333334,14.950466666666683,0.05,106.01871009999999,honest,honest,89.41181009999997
8292,104.209817875,41.531478666666665,18.68213333333336,0.05,104.209817875,honest,honest,43.99620587499997
8293,85.403728675,28.161522999999992,18.91256666666668,0.05,85.403728675,honest,honest,38.329639008333324
8294,85.40644455,0.5502556666666666,9.40790000000004,0.050784114325000004,85.40644455,hide_information,deception,75.61336558333329
8295,85.3737142,7.682766333333332,20.94923333333334,0.06094794202500001,85.22473247824999,hide_information,honest,58.89756271158332
8296,111.8895045,0.2756666666666666,17.418600000000012,0.050392824999999995,109.80939551525,hide_information,honest,92.19782884858333
8297,114.55021117499999,0.2444223333333333,5.017333333333316,0.050348301825000004,114.47557442499999,hide_information,deception,109.28714545833334
8298,114.569866525,0.0,5.940333333333322,0.05846497499999999,114.50368917825,honest,hide_information,110.34545584491667
8299,95.82102302499999,0.0,8.923433333333339,0.06271589250000001,94.21267777499999,honest,hide_information,87.96627444166666
8300,95.801503475,0.0,12.42223333333334,0.05,93.3854839,honest,honest,80.96325056666666
8301,95.707898025,0.0,19.792833333333387,0.05,95.707898025,honest,honest,75.91506469166661
8302,95.69549285000001,0.0,33.87803333333324,0.05,95.69549285000001,hide_information,honest,61.817459516666766
8303,97.72229445,0.0,32.83399999999997,0.05,97.72229445,hide_information,honest,64.88829445000005
8304,55.823537675,0.0,46.10786666666665,0.05,55.823537675,hide_information,honest,9.715671008333345
8305,36.550413425,0.0,34.50660000000007,0.05,36.550413425,deception,honest,2.0438134249999322
8306,36.596185575,0.0,49.947966666666446,0.11342096018541561,36.596185575,deception,honest,0.0
8307,36.630536775,0.0,50.40576666666661,0.17266975855275396,24.580554339771037,hide_information,honest,0.0
8308,37.010976875,0.0,45.61243333333337,0.20156637527094395,13.703722749976745,hide_information,honest,0.0
8309,56.10757575,0.0,41.84013333333337,0.11901830220286043,27.30996444852065,hide_information,honest,0.0
8310,96.01238260000001,0.0,60.203599999999966,0.05,82.89890518145653,hide_information,honest,22.69530518145656
8311,112.04473485,0.0,41.809100000000136,0.05,112.04473485,hide_information,honest,70.23563484999985
8312,104.117103125,0.0,36.49309999999996,0.05,104.117103125,hide_information,honest,67.62400312500003
8313,85.399187975,0.0,31.68806666666659,0.05,85.399187975,hide_information,honest,53.71112130833342
8314,104.13570547500001,2.188333333333333,22.04390000000004,0.05311837500000001,104.13570547500001,hide_information,honest,80.55997214166663
8315,106.051079025,14.934066666666668,14.978433333333395,0.05,105.45858777500001,honest,honest,75.54608777499995
8316,104.25524647499999,59.64525533333333,15.638666666666689,0.05,104.25524647499999,honest,honest,28.971324474999975
8317,85.44936809999999,106.82013400000002,24.30150000000001,0.2875,85.44936809999999,honest,deception,7.290449999999993
8318,85.453659075,47.07538866666666,23.069299999999984,0.1916261405604165,40.328659075000004,honest,honest,0.0
8319,85.41956032499999,14.321832666666664,24.52196666666668,0.05,58.51059361852086,honest,honest,19.666794285187514
8320,111.95015575,0.2115333333333333,23.89870000000008,0.050301435,111.95015575,hide_information,honest,87.90338241666657
8321,114.62402277500001,0.1857333333333333,21.7137,0.050264670000000004,114.56675012500001,hide_information,honest,92.72303679166669
8322,114.643897925,0.2925333333333333,29.07466666666668,0.050416860000000015,114.59361062500001,hide_information,honest,85.314170625
